config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 38 34 0
(10+2)(17+3) 57600 38 35 0
(10+2)(17+3) 57600 38 36 0
(10+2)(17+3) 57600 38 37 0
(10+2)(17+3) 57600 38 38 0
(10+2)(17+3) 57600 39 1 0
(10+2)(17+3) 57600 39 2 0
(10+2)(17+3) 57600 39 3 0.0770561691168099635228697682307684226357770573161529859863555197069753666688273828857366133857694359
(10+2)(17+3) 57600 39 4 0.0229563034299345538753110790221690160995353497520945230827226531818796217357284625188765454980164264
(10+2)(17+3) 57600 39 5 0.0064321425872753921590082743151271786055595759290240551398841864159153276338349138713802260404541970
(10+2)(17+3) 57600 39 6 0.0019565764953308694748596755052624267060432725779687691482073580636808203206797575812006213029566647
(10+2)(17+3) 57600 39 7 0.0006537548930240563269255010549191911506261619003828693948264246830743837295180855986673526213913474
(10+2)(17+3) 57600 39 8 0.0002367313828102830821987652078520698468529849340924240885568163875662064164696270509504042148361543
(10+2)(17+3) 57600 39 9 0.0000913742817465203798678850613028005156212671376429553138171541343374937880119306098557657152749153
(10+2)(17+3) 57600 39 10 0.0000370453952110859952249129661755965934963302302138047855806122728899243556319686915758241299010716
(10+2)(17+3) 57600 39 11 0.0000155849260778595172097013198456105011479147817663440429082930156827313060801448573071630922731855
(10+2)(17+3) 57600 39 12 0.0000067359946797344366142888422182897323738018493805818517789317284013533535810483688508610102467527
(10+2)(17+3) 57600 39 13 0.0000029662872622357450039869479441888887842862794382550339798447543711722267307738364722221755899549
(10+2)(17+3) 57600 39 14 0.0000013214332718805099561452594257352141756745241338800934713365676051535965853405737156499196193548
(10+2)(17+3) 57600 39 15 5.917732159689948084591120540487858346136064665070027384370501919690144129952230949166540339212E-7
(10+2)(17+3) 57600 39 16 2.648600613750147293661460428494204382933423485835150088987441154774435464911823497372853329518E-7
(10+2)(17+3) 57600 39 17 1.178154154374154991365942120047418003949014255955864846464147317145907950248481551016414359665E-7
(10+2)(17+3) 57600 39 18 5.17941562004031193631768916987223326866334791998203176145306471850830396774936566394194845037E-8
(10+2)(17+3) 57600 39 19 2.23723134928027099075969266740727995548527286749412461362128376299611199232958936750081383442E-8
(10+2)(17+3) 57600 39 20 9.4346251231023494519766158239868667564899323128475997711860779645754251026999229543963313048E-9
(10+2)(17+3) 57600 39 21 3.8564376048074130028592934581291024364833958137639429113816651445877511305394492502039104588E-9
(10+2)(17+3) 57600 39 22 1.5149747783643864691580723532868407327486696978955089292753267000519428394679510651230029335E-9
(10+2)(17+3) 57600 39 23 5.660717119292955943588244996349297627904231860421269358847463696045346416612682732561179829E-10
(10+2)(17+3) 57600 39 24 1.985419971262078635890253433042427325749461349173385294488396319346066908383808891974183098E-10
(10+2)(17+3) 57600 39 25 6.42310644117129658391158866674739547563791863164373415220305145813084943733013621825778494E-11
(10+2)(17+3) 57600 39 26 1.87043945802374769054223359581321338067740162203360887782489389157541655093809929221185513E-11
(10+2)(17+3) 57600 39 27 4.7279205421488736634659503692788676348704741253239662151492218628402434346531522319925682E-12
(10+2)(17+3) 57600 39 28 9.777618334752569298252969338624368289706732194636965346575968090136784781561591234304742E-13
(10+2)(17+3) 57600 39 29 1.480103029238692829968294538350953751887966193955457537436945605903359939258112671899050E-13
(10+2)(17+3) 57600 39 30 1.23970996813110395687941311290145106178667992908442440837814386673713320953358819470135E-14
(10+2)(17+3) 57600 39 31 0
(10+2)(17+3) 57600 39 32 0
(10+2)(17+3) 57600 39 33 0
(10+2)(17+3) 57600 39 34 0
(10+2)(17+3) 57600 39 35 0
(10+2)(17+3) 57600 39 36 0
(10+2)(17+3) 57600 39 37 0
(10+2)(17+3) 57600 39 38 0
(10+2)(17+3) 57600 39 39 0
(10+2)(17+3) 57600 40 1 0
(10+2)(17+3) 57600 40 2 0
(10+2)(17+3) 57600 40 3 0.0951340842657968685357423052573710877718692705793559463308412408930032960006505189181642623135555517
(10+2)(17+3) 57600 40 4 0.0296210643823947655792122236165122355999051477031243073445763745050466254089179041771187483570214532
(10+2)(17+3) 57600 40 5 0.0085203071471974936661769370357743367664582279005876004232678550243880809969639690109411958257993015
(10+2)(17+3) 57600 40 6 0.0026376254425951889876828523894279525573337047446230539356360599250504491125080805239008832868486299
(10+2)(17+3) 57600 40 7 0.0008936283656688367533313128936394151344098504018712729585956153747662022641099030454319936750786230
(10+2)(17+3) 57600 40 8 0.0003277168108297205089695140347726626325575114092039282570661958661285872545254194448055752024637780
(10+2)(17+3) 57600 40 9 0.0001281050815787893214142598645240014645500260132835047416232814992298324799537520866018795469441767
(10+2)(17+3) 57600 40 10 0.0000526320256265540578192191148070431076132021392602879031924243658457195056458837900055538022751956
(10+2)(17+3) 57600 40 11 0.0000224611993277964242899516795572803538213308458991984999754222469661520117216039071942197093750555
(10+2)(17+3) 57600 40 12 0.0000098605204514026755660304042111918671633814516987100211725031165235861769072257774708347561024325
(10+2)(17+3) 57600 40 13 0.0000044171562984413864383490130493093651168382415208059373075137377286334948215391022643698737725835
(10+2)(17+3) 57600 40 14 0.0000020052759981160166597597303064299319798066484138681559367449063518470099886832806976626761317343
(10+2)(17+3) 57600 40 15 9.170040166997886622165748020514967974379463040847292851521619921159965350955886334499090947925E-7
(10+2)(17+3) 57600 40 16 4.200967669286709590364710777116855932376896647235203901357813865741865263602051608478967060542E-7
(10+2)(17+3) 57600 40 17 1.918033041584716674176594273663079475157724536242491593244467490817484730805885651839967310904E-7
(10+2)(17+3) 57600 40 18 8.68316233866187564026896096341417338171383782557705956509505577350722270707225439658607936409E-8
(10+2)(17+3) 57600 40 19 3.87748989701584413907849091344243371747480427398451134671305581077056723021855649470653029794E-8
(10+2)(17+3) 57600 40 20 1.69850056437944599115561582324593145936084783711962717968243438289707173147913282074222514252E-8
(10+2)(17+3) 57600 40 21 7.2537362233229699751179457092136408508638152189639989704775204242479311236033684783560570649E-9
(10+2)(17+3) 57600 40 22 2.9990909668433692691316398448479021114534844533435590693864612501044336567299750319455229163E-9
(10+2)(17+3) 57600 40 23 1.1905007124201788308773655504807632968268199495126375581946784834066199528059202424330050807E-9
(10+2)(17+3) 57600 40 24 4.490863113088285837158869855810793273808094611455169323821163380825824443602927574894251484E-10
(10+2)(17+3) 57600 40 25 1.588937186112126859324769051034476405224248760898858186932515657856563464006767413224805019E-10
(10+2)(17+3) 57600 40 26 5.18200900605911348673915021563940366778882670535042628847095865204394099555744217863647874E-11
(10+2)(17+3) 57600 40 27 1.52031173124191866228010004290683339518834356546644989738609734355849980513499634099437997E-11
(10+2)(17+3) 57600 40 28 3.8695611690141394144670597795147160779160531406514086207345589739978630288463354842893826E-12
(10+2)(17+3) 57600 40 29 8.054135362910347342828993097409755895883174744079729370123676207818153259676349808607945E-13
(10+2)(17+3) 57600 40 30 1.226550572803243956888869672300995346347299022780822062560352152908467660136954771419197E-13
(10+2)(17+3) 57600 40 31 1.03312617630093161510229554460930109890674337500005728420371771751989583871157372084891E-14
(10+2)(17+3) 57600 40 32 0
(10+2)(17+3) 57600 40 33 0
(10+2)(17+3) 57600 40 34 0
(10+2)(17+3) 57600 40 35 0
(10+2)(17+3) 57600 40 36 0
(10+2)(17+3) 57600 40 37 0
(10+2)(17+3) 57600 40 38 0
(10+2)(17+3) 57600 40 39 0
(10+2)(17+3) 57600 40 40 0
(10+2)(17+3) 57600 41 1 0
(10+2)(17+3) 57600 41 2 0
(10+2)(17+3) 57600 41 3 0.1158580568303934950105506077449469730686889558035722018606122385093236810419556800276878062699370197
(10+2)(17+3) 57600 41 4 0.0377344855796526355768472572672159594269416259606411848473400022554507192132321978449470518300142043
(10+2)(17+3) 57600 41 5 0.0111507272588244894056029974156123775685026229378870391389338841993883780718474967200419598265905128
(10+2)(17+3) 57600 41 6 0.0035138453913559275022682783038451430225222156707509825756007621800720909411698199862103774649838242
(10+2)(17+3) 57600 41 7 0.0012069487902500456555927753989416225070981513645697933668232804704555422677956767605878239217450637
(10+2)(17+3) 57600 41 8 0.0004480657910850055020883887792997245211614314099503582912019747533301746874432809429011874871357955
(10+2)(17+3) 57600 41 9 0.0001772639145282213167877854605207909659348199886873829860053016703816656365146483600384150919143103
(10+2)(17+3) 57600 41 10 0.0000737401873339449904680868601493008503085656595495034112068436415788794379815091121367623042967987
(10+2)(17+3) 57600 41 11 0.0000318893707278802039690848302390139228387051384035949871949327837482243270336233606785487877591823
(10+2)(17+3) 57600 41 12 0.0000142019092755770192383868368553515735988773108116447261820009603773877279029886779584324765824644
(10+2)(17+3) 57600 41 13 0.0000064624144630042459350441723790109774517305233469599476726821902973505237061292658583908425626296
(10+2)(17+3) 57600 41 14 0.0000029846692153736781078213701412836999603118532177355814377188319093258840180904083490424847302624
(10+2)(17+3) 57600 41 15 0.0000013910087185991759297145322678862466744438398837363745692758935882435802980554261549466934290659
(10+2)(17+3) 57600 41 16 6.507720638017727705232524625593402079785230231991473825195718405661878602363956731698178844691E-7
(10+2)(17+3) 57600 41 17 3.041463589389138632614284018737438895135421082029589592542925310565684986153308189531484415200E-7
(10+2)(17+3) 57600 41 18 1.413356475707733250369898110763865227231447049519891573212379654408478263754917350775472467086E-7
(10+2)(17+3) 57600 41 19 6.49965330199658827962230521656226867838521669163361343970486996691435004927527354847840599074E-8
(10+2)(17+3) 57600 41 20 2.94352081183363814291212285658993316242771770729203865468577626425098469399981566341161411080E-8
(10+2)(17+3) 57600 41 21 1.30581260575788998937298867941001660124011903536185683771826162653349395732863109258554069831E-8
(10+2)(17+3) 57600 41 22 5.6410124712399283227384783805715409479240334635697806107397143027457247210934105468148997451E-9
(10+2)(17+3) 57600 41 23 2.3567723206685453317048455126585280569626954329626990196309728593554640050637256494613083489E-9
(10+2)(17+3) 57600 41 24 9.444993354860069930562433767312426568994125244612648651486297612015476552875748000860339572E-10
(10+2)(17+3) 57600 41 25 3.594231833744880776796436374536379967909426435570371640406107620286159588034525854193527601E-10
(10+2)(17+3) 57600 41 26 1.282001726519399415646575753084955401070284795568340758978343353656001539338543993792014329E-10
(10+2)(17+3) 57600 41 27 4.21232342521202849124496690230184918838873425446786881255273771997313322999774927701768472E-11
(10+2)(17+3) 57600 41 28 1.24440984237048463349854524486649553502389942809581134332288609049276199176685530852360480E-11
(10+2)(17+3) 57600 41 29 3.1877965988322500639923486944307255114936104053376463448405762948891748669264663079350108E-12
(10+2)(17+3) 57600 41 30 6.675111267835117591843751127115543841271444137746171489907039208219356439291446144493759E-13
(10+2)(17+3) 57600 41 31 1.022273651969355663142571475441954343282611871676180238489991082317004820843499710042315E-13
(10+2)(17+3) 57600 41 32 8.6561542971392504008175675321983745418274175215103650953621417235166094098381408779606E-15
(10+2)(17+3) 57600 41 33 0
(10+2)(17+3) 57600 41 34 0
(10+2)(17+3) 57600 41 35 0
(10+2)(17+3) 57600 41 36 0
(10+2)(17+3) 57600 41 37 0
(10+2)(17+3) 57600 41 38 0
(10+2)(17+3) 57600 41 39 0
(10+2)(17+3) 57600 41 40 0
(10+2)(17+3) 57600 41 41 0
(10+2)(17+3) 57600 42 1 0
(10+2)(17+3) 57600 42 2 0
(10+2)(17+3) 57600 42 3 0.1392655061197634727596464980607210120074681974264261530935349223504521893148423453361473352609830879
(10+2)(17+3) 57600 42 4 0.0474834694487400650870035033765878775517934104403781543519030243533603038169377427136379154523828653
(10+2)(17+3) 57600 42 5 0.0144257364042623943062219843157702704299352654838715602674037034679284679340398185503886384633719834
(10+2)(17+3) 57600 42 6 0.0046288228781960911810038752175006571962672750447753460325323473615235347637454025212629663660799290
(10+2)(17+3) 57600 42 7 0.0016117963240285531947946285232444367217160727373642997231126463782718738200027912615092444100755802
(10+2)(17+3) 57600 42 8 0.0006055141253815159802576261290034295247849029171347658649435173800000868089253254872039069009334726
(10+2)(17+3) 57600 42 9 0.0002423093440832920415241078037841495712277714741969192417295846318479707760378824618621149201146750
(10+2)(17+3) 57600 42 10 0.0001019840412313919538515636774105075615021154957707971491861779744704015847616687959759582465481202
(10+2)(17+3) 57600 42 11 0.0000446517413669179832010603425033598878268166166446671468705587704502114493145659659908179170997132
(10+2)(17+3) 57600 42 12 0.0000201514358451184395794125263791361397624031751979663520720883602267275341318984531485913172928331
(10+2)(17+3) 57600 42 13 0.0000093028119763465368411272427638573208936313267182799377667214740743937683455363379793405329731258
(10+2)(17+3) 57600 42 14 0.0000043646891880116113543044744844114097704082108435535257091685815847107959334108555462740073556396
(10+2)(17+3) 57600 42 15 0.0000020696174261297633997751186906386091012023895601272764262486982762593687268987190925705713597802
(10+2)(17+3) 57600 42 16 9.868627870457053761916343601655261396859280783979372209942057455137488276634426781245554689047E-7
(10+2)(17+3) 57600 42 17 4.710418559626110698987691091173928283990506788301639495021556498996629950041179890522555229573E-7
(10+2)(17+3) 57600 42 18 2.240785722614353627248662654652561821586792732055528361746783107969467546966950926593624425392E-7
(10+2)(17+3) 57600 42 19 1.057809887170537929557395261868991333575203655294801845585631427920804209089737408828281861919E-7
(10+2)(17+3) 57600 42 20 4.93365608540915228569972498049195056163193835265478574771317871152391672618110722902615674635E-8
(10+2)(17+3) 57600 42 21 2.26287455069890409442306510569550983393558951359498089490729899319343834231367271141845118272E-8
(10+2)(17+3) 57600 42 22 1.01547208936994899736209057101919798308951452708774019363326428187682136570887422297810477579E-8
(10+2)(17+3) 57600 42 23 4.4329054709104373829192941848491666523083090657470253777383087977195993635831972927192767374E-9
(10+2)(17+3) 57600 42 24 1.8698331682647111334744210437020221558669603671826832076651326967881078736404788325790631697E-9
(10+2)(17+3) 57600 42 25 7.559610741214292248784602025364061143782184933068578531486174115928912831641497357495779903E-10
(10+2)(17+3) 57600 42 26 2.900122995551449516936626173937859522914011832230756357820608944998737980935613559487828055E-10
(10+2)(17+3) 57600 42 27 1.042188778467255372475678642161146339730046288536197404145970589664959888898282592478381067E-10
(10+2)(17+3) 57600 42 28 3.44819266580622761510658810079926215723213532061462652525895352377987304161507188665712186E-11
(10+2)(17+3) 57600 42 29 1.02526295902934142390679431778894162755641463121560696772269110347764221344272722773571770E-11
(10+2)(17+3) 57600 42 30 2.6422645461332015735903932633631278186138866116402783527734014075905267297427908978848746E-12
(10+2)(17+3) 57600 42 31 5.564021995517176212286670920047778933927178805807268881161934252355603549787020528462860E-13
(10+2)(17+3) 57600 42 32 8.56622256263773013498395977431474363591630444775137943892422260849909950422418858906402E-14
(10+2)(17+3) 57600 42 33 7.2895485286482306368679855451333130163001577665681113185913275746461718409757872730116E-15
(10+2)(17+3) 57600 42 34 0
(10+2)(17+3) 57600 42 35 0
(10+2)(17+3) 57600 42 36 0
(10+2)(17+3) 57600 42 37 0
(10+2)(17+3) 57600 42 38 0
(10+2)(17+3) 57600 42 39 0
(10+2)(17+3) 57600 42 40 0
(10+2)(17+3) 57600 42 41 0
(10+2)(17+3) 57600 42 42 0
(10+2)(17+3) 57600 43 1 0
(10+2)(17+3) 57600 43 2 0
(10+2)(17+3) 57600 43 3 0.1653264112848327340193588385221318319253926150062269219177012892026891202008235577182066481166092296
(10+2)(17+3) 57600 43 4 0.0590501335186499394235713433427761036429280204370896153173410409006691832961576515349927928966161163
(10+2)(17+3) 57600 43 5 0.0184575941416644298235266646182264888776887226493175872010165534072192376569740713791756300597346272
(10+2)(17+3) 57600 43 6 0.0060327451326148986881270236182292675685051400758711586156593788699394867404342144186108366568324545
(10+2)(17+3) 57600 43 7 0.0021295556366788708700206111151458285991715548112112288780818315184457138900815895329704704136104778
(10+2)(17+3) 57600 43 8 0.0008093736384869603005157661769689575225347497996859331806138493290331509826744419456329030856902606
(10+2)(17+3) 57600 43 9 0.0003274597435813766144905682358045672005411665329235751156078524098095271805859956894147430384234220
(10+2)(17+3) 57600 43 10 0.0001393543304717244998096472635500020311540164606174389265532272631481546619722356635118325516489113
(10+2)(17+3) 57600 43 11 0.0000617230607489434662723240597132178111162085757720380152157600523310698985191985678501272477995946
(10+2)(17+3) 57600 43 12 0.0000282015805207003291368569420278627385025334071122902142017997328210468997884504824363500430066823
(10+2)(17+3) 57600 43 13 0.0000131936667572504274237421002495992849163193221728527481751134997421929297787033404292244160533069
(10+2)(17+3) 57600 43 14 0.0000062804539707730587526538908480009564506165002804190308133724446808677605301314968405720923469894
(10+2)(17+3) 57600 43 15 0.0000030254798532077376262420786764560134970056172476287182795344644597042884022762290239005687394172
(10+2)(17+3) 57600 43 16 0.0000014678854612906587040840721870372920443287082570920182764805725010411598863192708622958905286665
(10+2)(17+3) 57600 43 17 7.141484660768732396646759274961701231031173152466406815472890077315527279429701112788123823272E-7
(10+2)(17+3) 57600 43 18 3.469777497853205285788077394695353974208271761324403009505863816834681164718884831179837627672E-7
(10+2)(17+3) 57600 43 19 1.676876865952151153623782560032123442345988799940628828088889566410823079893920487589732547791E-7
(10+2)(17+3) 57600 43 20 8.02877180865494130097624385896536985542521523973812965846840041887671900560618930312885781512E-8
(10+2)(17+3) 57600 43 21 3.79263028797595966692693793200545066339793512896686425981274961946420246968936272982447013288E-8
(10+2)(17+3) 57600 43 22 1.75970218050036032249099822955649699361226143327024834448676121194039470649517486154105917341E-8
(10+2)(17+3) 57600 43 23 7.9799897929950592640762720293647774705314332661897536404116993361717723233912205758003691878E-9
(10+2)(17+3) 57600 43 24 3.5171130551853600783505472177891705131680116585824840906627251668688881986077265693047800777E-9
(10+2)(17+3) 57600 43 25 1.4966542708952866716456263080412915945299374932210853588578287744576075768161690799788297381E-9
(10+2)(17+3) 57600 43 26 6.100108548444505354483840380394263273574554030581190542267455768007693988135346538307995395E-10
(10+2)(17+3) 57600 43 27 2.357804708843908720563549927816505867414672879816628617524344363569872737854642250458856159E-10
(10+2)(17+3) 57600 43 28 8.53207571843142265610361089794851461061940209565695102441142191850378046221431416268666990E-11
(10+2)(17+3) 57600 43 29 2.84122656093248528218745420964155344971478430434335982736491131336094088272993345390713763E-11
(10+2)(17+3) 57600 43 30 8.4989790210631764662407781928135652325365762165282216273212586085281420129126965937458518E-12
(10+2)(17+3) 57600 43 31 2.2026985372270005163218557254166537012614719787652966402578239335142401143351561560596651E-12
(10+2)(17+3) 57600 43 32 4.662958428471253522440294366535546330231073048307192983147370960879794556305373055321107E-13
(10+2)(17+3) 57600 43 33 7.21468057855413234642809317533519158226015297658929615686169555962736054413866082435956E-14
(10+2)(17+3) 57600 43 34 6.1681825637526003901094277410220871428993997690879818150480410891185215369387843065162E-15
(10+2)(17+3) 57600 43 35 0
(10+2)(17+3) 57600 43 36 0
(10+2)(17+3) 57600 43 37 0
(10+2)(17+3) 57600 43 38 0
(10+2)(17+3) 57600 43 39 0
(10+2)(17+3) 57600 43 40 0
(10+2)(17+3) 57600 43 41 0
(10+2)(17+3) 57600 43 42 0
(10+2)(17+3) 57600 43 43 0
(10+2)(17+3) 57600 44 1 0
(10+2)(17+3) 57600 44 2 0
(10+2)(17+3) 57600 44 3 0.1939399326255558542923336666821053159913288711713372419350781231093145945091013543765990355888628045
(10+2)(17+3) 57600 44 4 0.0726048681092254707150881020221850124145366623825241594313494549577362098892121272361393939545693124
(10+2)(17+3) 57600 44 5 0.0233673726569474954648558298370812429575378833761786791741211809061570009646601134556344328970058923
(10+2)(17+3) 57600 44 6 0.0077827030098207024203278590841092361405326576371797981311967154254077736122460783776046111867627591
(10+2)(17+3) 57600 44 7 0.0027852623852780003757614416652268341683163540987278143055203185359928031330013785983163724302545535
(10+2)(17+3) 57600 44 8 0.0010707484614905415935473052701984495671007823488594154860237302908472452116796335071414634143406574
(10+2)(17+3) 57600 44 9 0.0004378136578653204390718036533596499524195422896356192825095944919209834025663717921960782316095286
(10+2)(17+3) 57600 44 10 0.0001882839549519948497520076227520226701047582626207153325337715050614414423317746144456809804461066
(10+2)(17+3) 57600 44 11 0.0000843065365916405782359609037567280255179615375589220207140295579803280985797949681523549477542791
(10+2)(17+3) 57600 44 12 0.0000389661516119036502870930523630044055478372481801509607469537798146662703911003863587631740896534
(10+2)(17+3) 57600 44 13 0.0000184563310943781316684197604121539321758979106089343050206594637703633688684972163486159907484847
(10+2)(17+3) 57600 44 14 0.0000089037811949219100173198038862994364889876334427875600897815989151354338946731269131983465287260
(10+2)(17+3) 57600 44 15 0.0000043519958018445926872836985360823525021688812285530195959157462472513339598450185774220517107164
(10+2)(17+3) 57600 44 16 0.0000021452495419526891494334997491674662427190172272377073376418100553249230993636144640896956745431
(10+2)(17+3) 57600 44 17 0.0000010620112346231628516809410869431249651187745453156842347702083842723532802724430637080001717692
(10+2)(17+3) 57600 44 18 5.259658595274088530985184975703432714487378133308060378791016573004107542622665382724743248618E-7
(10+2)(17+3) 57600 44 19 2.596263637879682705901464287476851168671447953569183601595147968464825600164613875261618286385E-7
(10+2)(17+3) 57600 44 20 1.272641469782212480737988022434944974480154766381909932320185107206149126985587911099212974931E-7
(10+2)(17+3) 57600 44 21 6.17161831200049706693421527144792041684689954065737812650102978577377184466849287082785376702E-8
(10+2)(17+3) 57600 44 22 2.94924207626255612707961080964579215306952786835459675179451153781458835494791801339019595966E-8
(10+2)(17+3) 57600 44 23 1.38285250185836608222504419333860507386837207519838498724620816695125277376125404941700628504E-8
(10+2)(17+3) 57600 44 24 6.3315797043166123643753402467320485644272389491281614191402352401849116433940843620544956530E-9
(10+2)(17+3) 57600 44 25 2.8153020049222742224961035442835728286832906755293198070991418531279016328409087557714097887E-9
(10+2)(17+3) 57600 44 26 1.2077764951717037805103181845920756102367048359479541219596343982384447702573179611161977703E-9
(10+2)(17+3) 57600 44 27 4.959772815234441957969440136237621260938906771420182259060245182206787983546851230609161361E-10
(10+2)(17+3) 57600 44 28 1.930429127908757650356602543598489796629666842507728513570602269360386342749083097528693081E-10
(10+2)(17+3) 57600 44 29 7.03089906480207712870800350559547693493068163969820546946388135234853748413823232001185100E-11
(10+2)(17+3) 57600 44 30 2.35549700843358012918842985804970813937268792604197709206785024057084894760281774435343507E-11
(10+2)(17+3) 57600 44 31 7.0858748683442051206738286436316891583462732459350499243494227515478935024515029866988913E-12
(10+2)(17+3) 57600 44 32 1.8461965287566884061115053703061127888363315982276819097566488268456623217110086135372981E-12
(10+2)(17+3) 57600 44 33 3.927726001431287888360583121018980555035111433943569576365780266539942421722479292790368E-13
(10+2)(17+3) 57600 44 34 6.10557941612825704527718585556894904117773254145759026166913697229440025716789925848687E-14
(10+2)(17+3) 57600 44 35 5.2430224231491848166812750869244305699008643332890152639198699891067875445157230371655E-15
(10+2)(17+3) 57600 44 36 0
(10+2)(17+3) 57600 44 37 0
(10+2)(17+3) 57600 44 38 0
(10+2)(17+3) 57600 44 39 0
(10+2)(17+3) 57600 44 40 0
(10+2)(17+3) 57600 44 41 0
(10+2)(17+3) 57600 44 42 0
(10+2)(17+3) 57600 44 43 0
(10+2)(17+3) 57600 44 44 0
(10+2)(17+3) 57600 45 1 0
(10+2)(17+3) 57600 45 2 0
(10+2)(17+3) 57600 45 3 0.2249347093212808751664227147610170963228916111294514259243236717129687477053200377010402126769877939
(10+2)(17+3) 57600 45 4 0.0882988838090255797699806910052704056882094964835757954330980939102808380167954298362643671546885142
(10+2)(17+3) 57600 45 5 0.0292833180269734489034110125932980450274730651364211182377601947723714316404909006155427950690567680
(10+2)(17+3) 57600 45 6 0.0099428523186554782870344337081147421184005899429289606444222102482963414139535670348143587735926888
(10+2)(17+3) 57600 45 7 0.0036079330445311847190698729611510934924476598791942040246518830316200230537240589428509319354645091
(10+2)(17+3) 57600 45 8 0.0014027600666391806045840145163101375166783065699623197403295123064727538140220314844504388924693868
(10+2)(17+3) 57600 45 9 0.0005794800469952514914398958957980899570275867352248289073597580103850945011453654468687116597532234
(10+2)(17+3) 57600 45 10 0.0002517205764519921316193235179989555726818185854581615283259644788082524169979128617996138127794585
(10+2)(17+3) 57600 45 11 0.0001138743344388919762369273218499971694500831935040795871202818475325189960947883970873057061485392
(10+2)(17+3) 57600 45 12 0.0000532031888294041654058617118880619381802496840034800376945449175846035775516527091786822337265728
(10+2)(17+3) 57600 45 13 0.0000254913746223545891268530305936518623664624228490273282889136909411057076269363647670416598099659
(10+2)(17+3) 57600 45 14 0.0000124509120524133521700627783779198653947202277573918120112950347190024566870273212132944793974263
(10+2)(17+3) 57600 45 15 0.0000061679149377854156875052165343557116196234144498873298913934968787262222408490256270161085834729
(10+2)(17+3) 57600 45 16 0.0000030850355819126618728108810864475026642061510054581168495031658302001771513129961374042922323180
(10+2)(17+3) 57600 45 17 0.0000015517592553675767861976271458220322112691879252941098688314098955032006035914633273313328025446
(10+2)(17+3) 57600 45 18 7.820378920788843338012295652090458392664515415628936321956252893258467483675435736268834804673E-7
(10+2)(17+3) 57600 45 19 3.935070952207903110453944240890462784622237810109058098801094664068891305872719974921043613178E-7
(10+2)(17+3) 57600 45 20 1.970233818496789160881920128986428679365178507230277099229317940166585116054783284017932901576E-7
(10+2)(17+3) 57600 45 21 9.78215170459227884237065876192553904195809151469648168373059652656902273982774354986752908018E-8
(10+2)(17+3) 57600 45 22 4.79910041533293563488075822327535652735573755863419010206413849881602205289832112693032461834E-8
(10+2)(17+3) 57600 45 23 2.31765512458497519330697848047150666031806399703955401196245289788455647177976668188209783257E-8
(10+2)(17+3) 57600 45 24 1.09722744281666387746305232051002907842703769409688883196281441095371355144040171648480390427E-8
(10+2)(17+3) 57600 45 25 5.0683878061323443632724329391323766121186601255865255055411448612120126055960914107456444885E-9
(10+2)(17+3) 57600 45 26 2.2720403860155266185129917544752271656524963668081407497197200749750454422980057512179556040E-9
(10+2)(17+3) 57600 45 27 9.820703892862936238586244220522733107725261144019729428680873763881048649192575078478854834E-10
(10+2)(17+3) 57600 45 28 4.061108432826823417061257252409199490185453712279051542046475108601520621489382837201826310E-10
(10+2)(17+3) 57600 45 29 1.590929557119477863409217753020556197188346263457952760398689926614051013829778079588425273E-10
(10+2)(17+3) 57600 45 30 5.82950851531502853659507687393433053943014854783383271340642912104299351116230535710132424E-11
(10+2)(17+3) 57600 45 31 1.96406797818970423279099652752965519802380571906927772011174123894791240530358463650038839E-11
(10+2)(17+3) 57600 45 32 5.9397189398586288339353703871604719850434196662377324451486321684332149217409223401339419E-12
(10+2)(17+3) 57600 45 33 1.5552813402852908394689108886472948829534184864445234112804254168751373697255030664375044E-12
(10+2)(17+3) 57600 45 34 3.324327315762376336071979281022019696056061456225742117421605796664686422130097598259625E-13
(10+2)(17+3) 57600 45 35 5.19045295846902092714646536440286826217675437812653534707444285091560217394756715546209E-14
(10+2)(17+3) 57600 45 36 4.4757936356751176321261730888649743047688471134288810799771966408388266242795356331155E-15
(10+2)(17+3) 57600 45 37 0
(10+2)(17+3) 57600 45 38 0
(10+2)(17+3) 57600 45 39 0
(10+2)(17+3) 57600 45 40 0
(10+2)(17+3) 57600 45 41 0
(10+2)(17+3) 57600 45 42 0
(10+2)(17+3) 57600 45 43 0
(10+2)(17+3) 57600 45 44 0
(10+2)(17+3) 57600 45 45 0
(10+2)(17+3) 57600 46 1 0
(10+2)(17+3) 57600 46 2 0
(10+2)(17+3) 57600 46 3 0.2580729395425322612241545623030377623512305181618024500079511625151791555124129095169333191539799394
(10+2)(17+3) 57600 46 4 0.1062565830307381593156066521016811453241833149430269677778847114671856696753872582953221166938442278
(10+2)(17+3) 57600 46 5 0.0363386636827722556751978796869138820657307245264163421720580133827288892067789850744496721904969548
(10+2)(17+3) 57600 46 6 0.0125844000857542544338497648419384104390190382197868773903139385271072425683185465222467505989843888
(10+2)(17+3) 57600 46 7 0.0046308648322823689432667705847694460886974984924482334741656760752569967768083769550830061776807592
(10+2)(17+3) 57600 46 8 0.0018207770681586668414987960907130801469986657497824015233375367634791893907496238513330849518204621
(10+2)(17+3) 57600 46 9 0.0007597175139399026795867972531581814308300346170889432045192077500178992449108040893892084731425673
(10+2)(17+3) 57600 46 10 0.0003332062373959476161794523786649529031541242607792778581268890810459694327774995707295278373403195
