config total_drives failed_disks affected_racks dl_prob
(10+2)(17+3) 57600 46 33 2.342924754269991717446245693664458236002412972911092021809334829573262935513993667E-19
(10+2)(17+3) 57600 46 34 6.07472215861720960282343879324667824489209969441359192928674842828877936075400654E-20
(10+2)(17+3) 57600 46 35 1.28610234978185311924834145573644978444799847476841089368092402158403485397883708E-20
(10+2)(17+3) 57600 46 36 1.9895394232739507707833877102238351528306765763216734436165272512982352291033589E-21
(10+2)(17+3) 57600 46 37 1.700226619698074768836714503108979806425314703395481793200051085479554099566636E-22
(10+2)(17+3) 57600 46 38 0
(10+2)(17+3) 57600 46 39 0
(10+2)(17+3) 57600 46 40 0
(10+2)(17+3) 57600 46 41 0
(10+2)(17+3) 57600 46 42 0
(10+2)(17+3) 57600 46 43 0
(10+2)(17+3) 57600 46 44 0
(10+2)(17+3) 57600 46 45 0
(10+2)(17+3) 57600 46 46 0
(10+2)(17+3) 57600 47 1 0
(10+2)(17+3) 57600 47 2 0
(10+2)(17+3) 57600 47 3 6.130932980693413139400736737517350881508311631075914607844282216587983868898860899055481961676E-7
(10+2)(17+3) 57600 47 4 8.72786118376567748705946431330903088494456294512086571862143688010461050942707523332097036176E-8
(10+2)(17+3) 57600 47 5 1.60568825398045150966166031268789202717905725466473778442080506300520407285611643817048210497E-8
(10+2)(17+3) 57600 47 6 3.7586585006491009854839575351133497042547256450171984768953177150607524952631505756028097177E-9
(10+2)(17+3) 57600 47 7 1.0592185572953012382788490301482728377396283035932458997210347426331677389083902635128736015E-9
(10+2)(17+3) 57600 47 8 3.434360774250699954794187221113410300731507610755279835790080860689160988682470507513345683E-10
(10+2)(17+3) 57600 47 9 1.238750136208286567065142945741935469365577297807204936982908367225918986198266664419480148E-10
(10+2)(17+3) 57600 47 10 4.84881042127321083059053619034246934584844045398297435681278064815427347552092816475705180E-11
(10+2)(17+3) 57600 47 11 2.02210418907857891544468822944429915800435290543955966545994838751551064118359007968847069E-11
(10+2)(17+3) 57600 47 12 8.8601869534309655879199824807489648912765535313457444243154287119494820830919895778815692E-12
(10+2)(17+3) 57600 47 13 4.0353921657725436801305542015990360744764104808810386022159877530347203090391045490257948E-12
(10+2)(17+3) 57600 47 14 1.8942871056842054361780852693006134118962848881599555976638027314137583831216300876017831E-12
(10+2)(17+3) 57600 47 15 9.102096462479424856398706165473594679252187856504115466921550329291985733656751531166161E-13
(10+2)(17+3) 57600 47 16 4.451439145928983439113105561251121018656307184143179328732944856757448101170961623334839E-13
(10+2)(17+3) 57600 47 17 2.205055008995771712670393616667235481395414075056343323987237969330136875757684555021446E-13
(10+2)(17+3) 57600 47 18 1.101691443260922370066824631651847730711318331801190392402247621433109100749194336063683E-13
(10+2)(17+3) 57600 47 19 5.53056594469969214354169310455110657512160193914072392983997829234255488544104465309872E-14
(10+2)(17+3) 57600 47 20 2.77983521389269254268777414586863573166875520074917742332706142000276512327112789684236E-14
(10+2)(17+3) 57600 47 21 1.39428199437712792396073809427064631440570549852223146294374002646956703616298047581370E-14
(10+2)(17+3) 57600 47 22 6.9555605519744996894006158468585843356600613614994876318411174802314696867947419040469E-15
(10+2)(17+3) 57600 47 23 3.4396481704452946243857572236676617224650520663148572345744193054217061297633564467411E-15
(10+2)(17+3) 57600 47 24 1.6802951763665610341644923076001433774844189117167417690381966742902792926874634276574E-15
(10+2)(17+3) 57600 47 25 8.078437700578911651405855705964266637590053634708140284080926810447450786493960007289E-16
(10+2)(17+3) 57600 47 26 3.806762334063281392942367948657682807215184262296303282584211827440856011736932746647E-16
(10+2)(17+3) 57600 47 27 1.750065390725889304881529773618083169994741494771728726107208322509985310631968754561E-16
(10+2)(17+3) 57600 47 28 7.80700701947027998485154152628403117149154137025385121781739459530547933033126571331E-17
(10+2)(17+3) 57600 47 29 3.35788154652212477305073330750571677037150008950716135401795918171609887781640795540E-17
(10+2)(17+3) 57600 47 30 1.38165959386640750374960849221429147367893587775743438900032429164142398758343792692E-17
(10+2)(17+3) 57600 47 31 5.3855278984525501079590539292543005030500071650852697377704412066804780198632958098E-18
(10+2)(17+3) 57600 47 32 1.9634667705184125318334909926904652883310599610437520522647523138491632082723297707E-18
(10+2)(17+3) 57600 47 33 6.582047377606183739104510291343307663601044558821564455105371334683916824835237149E-19
(10+2)(17+3) 57600 47 34 1.980551253369357173349428225383729178123597950473886788277779881668118373627227142E-19
(10+2)(17+3) 57600 47 35 5.16001729351076168391031018643607812683771421012493702130331912401142800030332679E-20
(10+2)(17+3) 57600 47 36 1.09743075973062593566418405220354764893430943312570701219877733152208802483653598E-20
(10+2)(17+3) 57600 47 37 1.7049876546848345337053947336862235938050795068090098908186708739215671681459046E-21
(10+2)(17+3) 57600 47 38 1.462992251217537712263706686236420510993319558887124549884812503222561759593435E-22
(10+2)(17+3) 57600 47 39 0
(10+2)(17+3) 57600 47 40 0
(10+2)(17+3) 57600 47 41 0
(10+2)(17+3) 57600 47 42 0
(10+2)(17+3) 57600 47 43 0
(10+2)(17+3) 57600 47 44 0
(10+2)(17+3) 57600 47 45 0
(10+2)(17+3) 57600 47 46 0
(10+2)(17+3) 57600 47 47 0
(10+2)(17+3) 57600 48 1 0
(10+2)(17+3) 57600 48 2 0
(10+2)(17+3) 57600 48 3 8.059119987458201633005944825348372194430157373547749018757682130229278142616111735994299511244E-7
(10+2)(17+3) 57600 48 4 1.151623870908695417722508623168862284367843952623243380259778208333048377133174606733044487343E-7
(10+2)(17+3) 57600 48 5 2.12355806109074776283757871077167583671262132779401154133173139300266038052356858654512847292E-8
(10+2)(17+3) 57600 48 6 4.9804560760361609292356910371042111558065444885834728003376165173968334339900109541672792618E-9
(10+2)(17+3) 57600 48 7 1.4066191631341848259043546642063178898905076468093717066767070086475537994988598674488067217E-9
(10+2)(17+3) 57600 48 8 4.573836003248208377389821895312128792669992045828379836710678188622405474520058275764245918E-10
(10+2)(17+3) 57600 48 9 1.655891304032671624341552361964597699494441127252028148738908081210760342719545885948753139E-10
(10+2)(17+3) 57600 48 10 6.51173473341334429656343827495001525296285198138850063989577523890006581204321603192499988E-11
(10+2)(17+3) 57600 48 11 2.73077212411220862436169234899372732688616561080260353069569053664347044584980463246944618E-11
(10+2)(17+3) 57600 48 12 1.20434863706000303824634342673823092622409480847261515548718050990068972469393004304376049E-11
(10+2)(17+3) 57600 48 13 5.5262477311067891403048382657966022782848041727714434525602254323228148484484273566137712E-12
(10+2)(17+3) 57600 48 14 2.6160089397081164379890395475384041437155834621400249575876672811068211839305836380786173E-12
(10+2)(17+3) 57600 48 15 1.2688478198751968720041917648911053949151387913302488903603172018880473276798126727254417E-12
(10+2)(17+3) 57600 48 16 6.270309417020642441192927725146272796279149609662326038957775560120218738824692961123764E-13
(10+2)(17+3) 57600 48 17 3.141971996245669723621165410812491307905722070796163152469305933751409125427144600756625E-13
(10+2)(17+3) 57600 48 18 1.589821793164703297621648138975514821479191940761234782705321521510934539051226560128956E-13
(10+2)(17+3) 57600 48 19 8.09324064463933019731899930390970719766084113008438056350857772905924584201496908157821E-14
(10+2)(17+3) 57600 48 20 4.13099423495902507529302334522181890829360325756155087956184147180220854394776131244424E-14
(10+2)(17+3) 57600 48 21 2.10746565757320746249092538788370713497103716695765442679395607114043157902117008734475E-14
(10+2)(17+3) 57600 48 22 1.07126889043947044757181857675077159096062848487674540870314883859315413329585326180778E-14
(10+2)(17+3) 57600 48 23 5.4091673866623989653558863880053309793330589864739868807539860218277983221804202717132E-15
(10+2)(17+3) 57600 48 24 2.7044788492818008510860702929828200042615632940470360527906793161449177381080391440100E-15
(10+2)(17+3) 57600 48 25 1.3344758986452029743451285590227109626937257346687577515750303841112723386420410703772E-15
(10+2)(17+3) 57600 48 26 6.475080915062375552513909460303973009199125595632205868700921883916284051510239687087E-16
(10+2)(17+3) 57600 48 27 3.077142221726685036410955461575532380188759774763242496126518994924279877920650981022E-16
(10+2)(17+3) 57600 48 28 1.425734767487388460682804409504630601802264825463816006435239912397092949002024165636E-16
(10+2)(17+3) 57600 48 29 6.40637134033602932879164558592629583458456293489591856431651513897403540418481709820E-17
(10+2)(17+3) 57600 48 30 2.77404528028003295105346776137622783346400368107490994361933926580449171378408308220E-17
(10+2)(17+3) 57600 48 31 1.14860517849570038939028647255004996852020273640888831799015609414968944028075855070E-17
(10+2)(17+3) 57600 48 32 4.5034009850769445518183734811801186883524529801101378150482490129876795696591068117E-18
(10+2)(17+3) 57600 48 33 1.6508862231663279146996695067346013984530013623202345087767202041327579428429943587E-18
(10+2)(17+3) 57600 48 34 5.562752970404708718200838492726334023113823976405467945418092380246649247969453877E-19
(10+2)(17+3) 57600 48 35 1.681966714239867785812168544680100608513810087820312275587537414096933114953725867E-19
(10+2)(17+3) 57600 48 36 4.40214342365348008105629391966192899844590693294717526598695049087082435044321859E-20
(10+2)(17+3) 57600 48 37 9.4028932600766391665371269151419395039867099986620933183682030029232239832199424E-21
(10+2)(17+3) 57600 48 38 1.4668167449777142585257714205194811483706946129090448639773968054538034920912905E-21
(10+2)(17+3) 57600 48 39 1.263496486697627930415999747023920147776992609516753304245099163136093770433717E-22
(10+2)(17+3) 57600 48 40 0
(10+2)(17+3) 57600 48 41 0
(10+2)(17+3) 57600 48 42 0
(10+2)(17+3) 57600 48 43 0
(10+2)(17+3) 57600 48 44 0
(10+2)(17+3) 57600 48 45 0
(10+2)(17+3) 57600 48 46 0
(10+2)(17+3) 57600 48 47 0
(10+2)(17+3) 57600 48 48 0
(10+2)(17+3) 57600 49 1 0
(10+2)(17+3) 57600 49 2 0
(10+2)(17+3) 57600 49 3 0.0000010521508551949540224093853571511167802965800950463420660245582436663875615066490706945956784540
(10+2)(17+3) 57600 49 4 1.509228751643548651117464372478046044876470183294634265684864935351357754804331547540789524432E-7
(10+2)(17+3) 57600 49 5 2.78936048797684971922626458563250902898391710055913541416830463392431768807231061784016163899E-8
(10+2)(17+3) 57600 49 6 6.5540750229357828412467425183754573703743865773427671828682199997414024752260225550532765789E-9
(10+2)(17+3) 57600 49 7 1.8548354108565103123039515466084386667578763629997014237379865418058706855425134728940230662E-9
(10+2)(17+3) 57600 49 8 6.047106936469391740130759001281941139458212996884589192550582711115622485745711494500952187E-10
(10+2)(17+3) 57600 49 9 2.196710578370579176515695572019163687580794463138681733545872484728485002594890903376890265E-10
(10+2)(17+3) 57600 49 10 8.67523486713583222007024339358878582230024145944166971056096842923859672659430171943386311E-11
(10+2)(17+3) 57600 49 11 3.65672596326893059982303957244598561741709774275512975042714263142419783098674188126470457E-11
(10+2)(17+3) 57600 49 12 1.62241156839023625198147913946902014301123970339248026959615933316073233988563439093991378E-11
(10+2)(17+3) 57600 49 13 7.4958444161295831590104353760104569193256623025210335394316257419213556738672335707738902E-12
(10+2)(17+3) 57600 49 14 3.5759720759286961125066484956344361494726964779535355761756003937282913574503476898434960E-12
(10+2)(17+3) 57600 49 15 1.7495310053115084404183660849941616941487093013437194503211020449105972384114231645106720E-12
(10+2)(17+3) 57600 49 16 8.729041772750683411916387148748744092627596758771123021159472615274863640794834782749498E-13
(10+2)(17+3) 57600 49 17 4.420552922704636299786834526565405622821614408751340370998512757315714956340414445211577E-13
(10+2)(17+3) 57600 49 18 2.262983226565090342312411123006613931631687024626427927984228298240198601326207167057163E-13
(10+2)(17+3) 57600 49 19 1.166850681171892658529070640011205346461991334274115547199960676247071410419936549501341E-13
(10+2)(17+3) 57600 49 20 6.04029284921334079516701615283212697317664089997168895199483232905468373703724110836756E-14
(10+2)(17+3) 57600 49 21 3.12957917566859381463253896548730331477963790852487389668545167668699994080911725248133E-14
(10+2)(17+3) 57600 49 22 1.61819923773142217042643212959522137059454118812774152564834483183672790707672620563930E-14
(10+2)(17+3) 57600 49 23 8.3262483677443614110669862521473733159015101868331601055635687219257045941468138266635E-15
(10+2)(17+3) 57600 49 24 4.2508673717944500462548466478490166469568351580203457384160747708300504042483900740079E-15
(10+2)(17+3) 57600 49 25 2.1468807633857349253491416882794029710250341524066587554912547176107785825341631258080E-15
(10+2)(17+3) 57600 49 26 1.0691693209803535615295943061548323897359305273625602526208756682540251207035099495197E-15
(10+2)(17+3) 57600 49 27 5.232042369256026084027396232473185084641914281084845263638348963159155802029301420998E-16
(10+2)(17+3) 57600 49 28 2.505996743427819999605323335577554143744351566603840745511273168256887161622998604115E-16
(10+2)(17+3) 57600 49 29 1.169572566453761508640308205562974254023625668881802119205620851777756884999313909719E-16
(10+2)(17+3) 57600 49 30 5.29093040887018827779877191147881859993679914186265288404159608920013787733691353111E-17
(10+2)(17+3) 57600 49 31 2.30549695889734434224258227927625231731849248246778778870316951739535563760325526109E-17
(10+2)(17+3) 57600 49 32 9.6022445485829348650503098603163777497979166451732332459448819850080976101147900273E-18
(10+2)(17+3) 57600 49 33 3.7855692801037171571432859366101814633346266757227384700866915919520173038195344013E-18
(10+2)(17+3) 57600 49 34 1.3949201640024708961768687590784970041368875286831145843897783378223853300061338837E-18
(10+2)(17+3) 57600 49 35 4.723133124429332913194426127365880073239666390528823694426878005594301176939504585E-19
(10+2)(17+3) 57600 49 36 1.434645173813146020163708218994374243232856620543897654107195801615405263773540033E-19
(10+2)(17+3) 57600 49 37 3.77109092300182574999253054105268659571704385119553875835025030071102390375065566E-20
(10+2)(17+3) 57600 49 38 8.0879487587237334640285916504708729719799329827519867921073674815917045173236097E-21
(10+2)(17+3) 57600 49 39 1.2665825069797316721393558100239058137772812785523727911534634819159335858200795E-21
(10+2)(17+3) 57600 49 40 1.095031224523754704130536567777894277717441291788203462659753414751927778955672E-22
(10+2)(17+3) 57600 49 41 0
(10+2)(17+3) 57600 49 42 0
(10+2)(17+3) 57600 49 43 0
(10+2)(17+3) 57600 49 44 0
(10+2)(17+3) 57600 49 45 0
(10+2)(17+3) 57600 49 46 0
(10+2)(17+3) 57600 49 47 0
(10+2)(17+3) 57600 49 48 0
(10+2)(17+3) 57600 49 49 0
(10+2)(17+3) 57600 50 1 0
(10+2)(17+3) 57600 50 2 0
(10+2)(17+3) 57600 50 3 0.0000013646864134071630940967591860199910238187921426703556422790962955444291910576453025585962231679
(10+2)(17+3) 57600 50 4 1.965065507253376754799207366507011517299795057539503861235203538501566238519255726303089120812E-7
(10+2)(17+3) 57600 50 5 3.64016391444093431453589678437179196056880026472356863726280859955643369937606734336794097867E-8
(10+2)(17+3) 57600 50 6 8.5684762271654080455555866012455900431377136878953970882488668947129505772614929457930732442E-9
(10+2)(17+3) 57600 50 7 2.4295471716389483309300073680298775153709588888711978497849140425575066988158456952453591469E-9
(10+2)(17+3) 57600 50 8 7.939856775693811964238272020678846159002486148900537085681297800670007083419974223410487539E-10
(10+2)(17+3) 57600 50 9 2.893257439424599148415660032373144624924552291249892219135682592971238498916410317009136684E-10
(10+2)(17+3) 57600 50 10 1.147059687411353032058722640048726800598025048261869993510464281634132991597435565931167349E-10
(10+2)(17+3) 57600 50 11 4.85781136402501244403635218337396136573518911490259814581556961107718105170490156279239138E-11
(10+2)(17+3) 57600 50 12 2.16724031774003198821810185863252033400625801692572991431996543821512969866329249759862772E-11
(10+2)(17+3) 57600 50 13 1.00767034548863584050215181920182103626975559268786668536894199267251171584817697821754369E-11
(10+2)(17+3) 57600 50 14 4.8417262687460914368949574630398649850298441243955022100271072691362630965389427208556852E-12
(10+2)(17+3) 57600 50 15 2.3878063246312615432650960134098116755482870208187631064854563400356601356535984396288383E-12
(10+2)(17+3) 57600 50 16 1.2019624640293297718482763442232468862388780471275776188325232924824097995981732434554211E-12
(10+2)(17+3) 57600 50 17 6.146698796153627075534903260774894247848141034655702414576529502824718887952209843449795E-13
(10+2)(17+3) 57600 50 18 3.180585925429185672978014782290472562657569901957544235029866815474727445036828818918139E-13
(10+2)(17+3) 57600 50 19 1.659410156546187944098842497229756623549780627888519560874058653759469957902975135829582E-13
(10+2)(17+3) 57600 50 20 8.70166566877074175005630400579188699471898021369893564507701960361673619092756672886512E-14
(10+2)(17+3) 57600 50 21 4.57277896033681499594531806455312562958488816360304451004492868762778311197469756856536E-14
(10+2)(17+3) 57600 50 22 2.40149662445970767453165444142612599013217175413924355774928192638026665230223409429666E-14
(10+2)(17+3) 57600 50 23 1.25700326737553602939715769011699149182997553026060121697118143094977503735938870599794E-14
(10+2)(17+3) 57600 50 24 6.5399598103744689135604097863591683016124084750504035518968665630825496286026099047558E-15
(10+2)(17+3) 57600 50 25 3.3728898865037774305807374021910101496750108065341916258120456010764141363950058479829E-15
(10+2)(17+3) 57600 50 26 1.7193440645596261548356067770175653840564203168094592755042564074974592818170558234290E-15
(10+2)(17+3) 57600 50 27 8.635909214451022295965525975630743603555931086998131334759636612008376706819977591997E-16
(10+2)(17+3) 57600 50 28 4.259455065124043474071705187891304935090040526946182338101863187417145264905439720792E-16
(10+2)(17+3) 57600 50 29 2.055092269945378472701757735925558937006407408650611221208311720020037692859772091804E-16
(10+2)(17+3) 57600 50 30 9.65651656483066495696921780298268191092991973363199488135047869122120368585164298600E-17
(10+2)(17+3) 57600 50 31 4.39608493899403550622388865206082909549883200793204220149744423138297477988800554656E-17
(10+2)(17+3) 57600 50 32 1.92689493861740324276454413664147809897889778544905542761707302573032581889168755341E-17
(10+2)(17+3) 57600 50 33 8.0697909383089182325484422042861162779284239519498432961347220880057613399794541266E-18
(10+2)(17+3) 57600 50 34 3.1979296531153625567018569253844021020404179382028600964154713545267815236933616358E-18
(10+2)(17+3) 57600 50 35 1.1841345016478607756339738486676026712171060943737608009384376800348781535875683056E-18
(10+2)(17+3) 57600 50 36 4.027853282934367461069701213199971470784588772719438054754008216672044087073307852E-19
(10+2)(17+3) 57600 50 37 1.228763037663649309717988337597044672088949375972875010995418356889102317260815568E-19
(10+2)(17+3) 57600 50 38 3.24316197910098365345361283125639610734706992552785956261109858789888073226629989E-20
(10+2)(17+3) 57600 50 39 6.9827134356626632797431466707793086189151204375032265802659187211820886470633839E-21
(10+2)(17+3) 57600 50 40 1.0975319611133158690175611655218841024668151580458448734715630301317141689252244E-21
(10+2)(17+3) 57600 50 41 9.52200541570720331332742420729387253010514931202319591034591547919958428482782E-23
(10+2)(17+3) 57600 50 42 0
(10+2)(17+3) 57600 50 43 0
(10+2)(17+3) 57600 50 44 0
(10+2)(17+3) 57600 50 45 0
(10+2)(17+3) 57600 50 46 0
(10+2)(17+3) 57600 50 47 0
(10+2)(17+3) 57600 50 48 0
(10+2)(17+3) 57600 50 49 0
(10+2)(17+3) 57600 50 50 0
(10+2)(17+3) 57600 51 1 0
(10+2)(17+3) 57600 51 2 0
(10+2)(17+3) 57600 51 3 0.0000017590491348828242081998271375768010049172329319984586057721940238038936161331898801228906650269
(10+2)(17+3) 57600 51 4 2.542746830152926008726170531435132741489234830331676935719796418038075003253046003142060999618E-7
(10+2)(17+3) 57600 51 5 4.72108098450042062833670513200951771268906557488685902489736867229586547874902272123189420105E-8
(10+2)(17+3) 57600 51 6 1.11321457918776190769097726226722568844576864657218170418045607694798772181395041439837982770E-8
(10+2)(17+3) 57600 51 7 3.1621156250265783054292795367881871811217790105224444417224870865135914319697176719858098804E-9
(10+2)(17+3) 57600 51 8 1.0356855220842322979764308315759542997076122140843204220392370415543319137195752723450446600E-9
(10+2)(17+3) 57600 51 9 3.784773488243226504606241134495208849554104845971094092409398887842051741690456656762310565E-10
(10+2)(17+3) 57600 51 10 1.505883578757823554681071585265940604054171135325087602046331047213523230432694734564836036E-10
(10+2)(17+3) 57600 51 11 6.40512276750490846325113587607097918361005522330929150769325135765739364898533178909355908E-11
(10+2)(17+3) 57600 51 12 2.87214711324404318618924669714805529609207468134594438683737553468095935026722660731549157E-11
(10+2)(17+3) 57600 51 13 1.34326559727043540667210243778900188644479153747111345988320110276737139340162761058158186E-11
(10+2)(17+3) 57600 51 14 6.4971013722529490430832155259564050758187704153749220048596541869202960516290493245907528E-12
(10+2)(17+3) 57600 51 15 3.2279856017784830761200763758772342603573221570647204575643520897986010689633933219570009E-12
(10+2)(17+3) 57600 51 16 1.6382614945336246356914405963308414633295970257311403272303026852476861503530918395612228E-12
(10+2)(17+3) 57600 51 17 8.453875752561536454246009154997488831195901168416139580920042925120451844499438509913198E-13
(10+2)(17+3) 57600 51 18 4.417996173130513940342076119571504869379144288416131864741295223487551335826222026431414E-13
(10+2)(17+3) 57600 51 19 2.330162163356574021881879748580150604370320830137556387242081840309754077852574658217086E-13
(10+2)(17+3) 57600 51 20 1.236497567883729739981244631790488860717793327355067877724511844496809869369307362790907E-13
(10+2)(17+3) 57600 51 21 6.58288419824207668629918700001000201590694079013797690294461852771658502138846251769342E-14
(10+2)(17+3) 57600 51 22 3.50672341173590648945262257051185040114735343805918274703245520240810791167692462877327E-14
(10+2)(17+3) 57600 51 23 1.86440675617251339449037668162815894581503391146352652633742030683435165690247560106520E-14
(10+2)(17+3) 57600 51 24 9.8682803497770742926668771045942062998413412382068599052364193669870464891574225233607E-15
(10+2)(17+3) 57600 51 25 5.1868154611404367819618808025122935663155714691106750913833588884901542260789438022996E-15
(10+2)(17+3) 57600 51 26 2.7000826927584448322998860824421860249579634923889780690651560991009527947919732051589E-15
(10+2)(17+3) 57600 51 27 1.3882283530177774156759440615160288337933112510698017373163579807889924221699726124702E-15
(10+2)(17+3) 57600 51 28 7.028162934695098500886028451379646509923747761243867616887434412526467091842397572997E-16
(10+2)(17+3) 57600 51 29 3.491953624906596129766518150462785162895307405825744413625184956254726214921633970108E-16
(10+2)(17+3) 57600 51 30 1.696287013538418144545886040153370191546355573538795083672570656914147861680994346939E-16
(10+2)(17+3) 57600 51 31 8.02119287278402638927681138514169820496231553627496188658176484603177913213004336031E-17
(10+2)(17+3) 57600 51 32 3.67326770892913756478478837091045064862256805919183141227109822036025217111246829241E-17
(10+2)(17+3) 57600 51 33 1.61900481239526315943632599907934483815440484372545807994553764658899330154648304637E-17
(10+2)(17+3) 57600 51 34 6.8156493211661669829890429429545872166567591254646589130156059499082441221453033854E-18
(10+2)(17+3) 57600 51 35 2.7141491642608402050693595290313938575820125445250573402207598728665768234414866992E-18
(10+2)(17+3) 57600 51 36 1.0096312818350351697779534141715250009387083344421501340541170960379182741836844194E-18
(10+2)(17+3) 57600 51 37 3.449214142725205135026823341344727356086807572814294701731089867726905498322358908E-19
(10+2)(17+3) 57600 51 38 1.056566125239188310207688992294778408810268654806304842130049237683996958497902580E-19
(10+2)(17+3) 57600 51 39 2.79952869365043544706508361710722843651174796021539417061079474650357085220507222E-20
(10+2)(17+3) 57600 51 40 6.0498064992617011516155782578273296389014195201460081545965493930344270868927796E-21
(10+2)(17+3) 57600 51 41 9.542351473848447406363523378368268078460376999879678555302344632844338313206162E-22
(10+2)(17+3) 57600 51 42 8.30641583512076066725927280922624717601406782813123773158951875486864535415904E-23
(10+2)(17+3) 57600 51 43 0
(10+2)(17+3) 57600 51 44 0
(10+2)(17+3) 57600 51 45 0
(10+2)(17+3) 57600 51 46 0
(10+2)(17+3) 57600 51 47 0
(10+2)(17+3) 57600 51 48 0
(10+2)(17+3) 57600 51 49 0
(10+2)(17+3) 57600 51 50 0
(10+2)(17+3) 57600 51 51 0
(10+2)(17+3) 57600 52 1 0
(10+2)(17+3) 57600 52 2 0
(10+2)(17+3) 57600 52 3 0.0000022538789936027173818080494924616186714379865748967606226967923350100965921421406087528074514624
(10+2)(17+3) 57600 52 4 3.270780287623257323136340513990400966618201633204489367144525089081875342762129282015682462647E-7
(10+2)(17+3) 57600 52 5 6.08675406010211251830681131113904983181620788475619631185751265428585756644768487206001519912E-8
(10+2)(17+3) 57600 52 6 1.43767561723425365979848085324926653345117975519596373530904719086273688610088995303758355665E-8
(10+2)(17+3) 57600 52 7 4.0906593536626227141680471000558480273857786682981548985533106994198682961209020939245446087E-9
(10+2)(17+3) 57600 52 8 1.3425600098560538780980861392579112773323488839794258677940342720740105879817605263933459630E-9
(10+2)(17+3) 57600 52 9 4.919073306288308294113091672292857437313420693649364832630085005925672840553303026165529240E-10
(10+2)(17+3) 57600 52 10 1.963644147645083509513846894178966781851637597607788277732909741938588034189795005701458827E-10
(10+2)(17+3) 57600 52 11 8.38558464159503634096014069957393080833273246992058881135847231995525853822570696420886563E-11
(10+2)(17+3) 57600 52 12 3.77795934721414890166108989935431667186400960556254024198042121001720929529371180989848156E-11
(10+2)(17+3) 57600 52 13 1.77650821633997613867372631706086370084206149527359487673593214740483172685777793428974861E-11
(10+2)(17+3) 57600 52 14 8.6455011181714324443621805153942562989696965788060591901864565929404833627037814902681154E-12
(10+2)(17+3) 57600 52 15 4.3249507904285504203784457046979438454970656619151304479221020893416537781782648220995897E-12
(10+2)(17+3) 57600 52 16 2.2117353160537346298964840676061682164536210438440620725787778423983582608746108110895800E-12
(10+2)(17+3) 57600 52 17 1.1509051608777590437177555351763963728712036046278791888446789242932934026855704877600346E-12
(10+2)(17+3) 57600 52 18 6.070065256837521328712154601918071405037623107428380648569235580981138730724676271973852E-13
(10+2)(17+3) 57600 52 19 3.233790228630840259929175493868693883275901265885464924147071967100584330356146766127624E-13
(10+2)(17+3) 57600 52 20 1.734917260018567836827854893928919497758988330197712037401820885647655975278238001454672E-13
(10+2)(17+3) 57600 52 21 9.34758170709395049638661579913190483171828297113740239025840443787553215628781146938634E-14
(10+2)(17+3) 57600 52 22 5.04502487978347120819198409603044908535299032447655399348793222690358519221496238414174E-14
(10+2)(17+3) 57600 52 23 2.72091515754669585008617924471227676780285786936158450061429720043330336160147171568282E-14
(10+2)(17+3) 57600 52 24 1.46293710243308436377427022787143037480000401789935304515133514475916041551344011965561E-14
(10+2)(17+3) 57600 52 25 7.8229205850465119132627208881845924960728306399566935945997065492461755928365417962091E-15
(10+2)(17+3) 57600 52 26 4.1504617948431018296718715633649639622247613809790448741924242994586577720974286185666E-15
(10+2)(17+3) 57600 52 27 2.1792772825708874882558182316302420034646397923667737717673433221218312316930920029289E-15
(10+2)(17+3) 57600 52 28 1.1293966442940435814893369431798553163834574069079026130449596610086050855268246664485E-15
(10+2)(17+3) 57600 52 29 5.759977846728223943096636477670611457625064903385261521119034229836499060404852061049E-16
(10+2)(17+3) 57600 52 30 2.881457618865072138595837092116033021168748928758911315395185308640244201216640027574E-16
(10+2)(17+3) 57600 52 31 1.408651022643317132477701012495653668777725485122116848227639450297123059659585919046E-16
(10+2)(17+3) 57600 52 32 6.70069354189384689500205092119474391960490112625357908806548284874616881488555053822E-17
(10+2)(17+3) 57600 52 33 3.08563559715859851295347311350999619715858427823870944995537157105616012873482633507E-17
(10+2)(17+3) 57600 52 34 1.36710480358915147628771779630650359648279195919147161278853620482441389946664316934E-17
(10+2)(17+3) 57600 52 35 5.7834466855173149936827197254143654763531444942036393846515019277708438947758716017E-18
(10+2)(17+3) 57600 52 36 2.3137447742301130687522609484320635526066720312720748314798825209143971663109116580E-18
(10+2)(17+3) 57600 52 37 8.644382151350951677553931957117594803128763397138504417831464543512786429822572778E-19
(10+2)(17+3) 57600 52 38 2.965360310526356677207400919010982350796347505392745960226252146928725255491337257E-19
(10+2)(17+3) 57600 52 39 9.11896135450059346048214824712355946621651692003988967528544238827933365034608184E-20
(10+2)(17+3) 57600 52 40 2.42514554486870404365074213453417339844592817078071492522537247051376423532961926E-20
(10+2)(17+3) 57600 52 41 5.2591815539597952255617110176962158128228560433952998048171321115065767247781114E-21
(10+2)(17+3) 57600 52 42 8.323032374685728872092185788893397173279350085174968313684518410951536993620046E-22
(10+2)(17+3) 57600 52 43 7.26809395715323532881672568115487238112756251932952252502825538162267438222802E-23
(10+2)(17+3) 57600 52 44 0
(10+2)(17+3) 57600 52 45 0
(10+2)(17+3) 57600 52 46 0
(10+2)(17+3) 57600 52 47 0
(10+2)(17+3) 57600 52 48 0
(10+2)(17+3) 57600 52 49 0
(10+2)(17+3) 57600 52 50 0
(10+2)(17+3) 57600 52 51 0
(10+2)(17+3) 57600 52 52 0
